  °  Temperatura     Temperatura     Energía     Magnetización      Calor      Susceptibilid.  
       inversa                        media          media        específico     Magnética
  °    T^(-1)            T              E              M             C_v            Chi   
   _______________||____________||_____________||______________||____________||______________
       1.081082       0.925000      -0.999990       0.166666       0.000000       0.000132
       1.075269       0.930000      -0.999995       0.166666       0.009033       0.000000
       1.069519       0.935000      -0.999985       0.166665       0.000000      -0.000131
       1.063830       0.940000      -0.999985       0.166665       0.000000       0.000130
       1.058202       0.945000      -0.999975       0.166665       0.000000       0.000258
       1.052632       0.950000      -0.999990       0.166666       0.000000       0.000128
       1.047121       0.955000      -1.000000       0.166667       0.000000       0.000128
       1.041667       0.960000      -0.999990       0.166666       0.000000       0.000000
       1.036270       0.965000      -0.999985       0.166665       0.000000       0.000126
       1.030928       0.970000      -0.999995       0.166666       0.008303       0.000000
       1.025642       0.975000      -0.999990       0.166666       0.000000       0.000125
       1.020409       0.980000      -0.999990       0.166666       0.000000       0.000000
       1.015229       0.985000      -0.999980       0.166665       0.004026       0.000000
       1.010101       0.990000      -0.999990       0.166666       0.000000       0.000123
       1.005026       0.995000      -1.000000       0.166667       0.000000       0.000123
       1.000000       1.000000      -0.999980       0.166665       0.000000       0.000000
       0.995025       1.005000      -0.999950       0.166662       0.000000       0.000121
       0.990099       1.010000      -0.999920       0.166660       0.003829       0.000000
       0.985222       1.015000      -0.999950       0.166662      -0.007583       0.000481
       0.980393       1.020000      -0.999975       0.166665       0.000000       0.000120
       0.975610       1.024999      -0.999975       0.166665      -0.003718       0.000238
       0.970874       1.029999      -0.999970       0.166664       0.000000       0.000000
       0.966184       1.034999      -0.999980       0.166665       0.000000       0.000000
       0.961539       1.039999      -0.999940       0.166662      -0.003612       0.000235
       0.956938       1.044999      -0.999980       0.166665       0.000000       0.000234
       0.952381       1.049999      -0.999955       0.166663      -0.003543       0.000116
       0.947868       1.054999      -0.999945       0.166662      -0.007019       0.000347
       0.943397       1.059999      -0.999960       0.166663       0.000000       0.000115
       0.938968       1.064999      -0.999955       0.166663       0.000000       0.000229
       0.934580       1.069999      -0.999965       0.166664       0.000000       0.000114
       0.930233       1.074999      -0.999960       0.166663       0.000000       0.000114
       0.925926       1.079999      -0.999970       0.166664      -0.003349       0.000113
       0.921659       1.084999      -0.999960       0.166663       0.003318       0.000000
       0.917432       1.089999      -0.999955       0.166663       0.000000       0.000112
       0.913242       1.094999      -0.999945       0.166662      -0.003258       0.000223
       0.909091       1.099999      -0.999890       0.166657      -0.003228       0.000333
       0.904978       1.104999      -0.999915       0.166660      -0.003199       0.000221
       0.900901       1.109999      -0.999860       0.166655      -0.009511       0.000440
       0.896861       1.114999      -0.999910       0.166659      -0.009426       0.000438
       0.892858       1.119999      -0.999935       0.166661       0.006228       0.000109
       0.888889       1.124999      -0.999915       0.166660       0.006173       0.000217
       0.884956       1.129999      -0.999905       0.166659      -0.006118       0.000432
       0.881058       1.134999      -0.999875       0.166656       0.000000       0.000323
       0.877193       1.139999      -0.999945       0.166662       0.000000       0.000107
       0.873363       1.144999      -0.999875       0.166656      -0.008939       0.000426
       0.869566       1.149999      -0.999885       0.166657       0.002954       0.000212
       0.865801       1.154999      -0.999865       0.166655      -0.008785       0.000634
       0.862069       1.159999      -0.999835       0.166653      -0.002903       0.000421
       0.858370       1.164999      -0.999855       0.166655       0.000000       0.000419
       0.854701       1.169999      -0.999905       0.166659       0.002854       0.000104
       0.851064       1.174999      -0.999925       0.166660      -0.005659       0.000312
       0.847458       1.179999      -0.999870       0.166656      -0.002805       0.000103
       0.843882       1.184999      -0.999855       0.166655       0.000000       0.000309
       0.840337       1.189999      -0.999900       0.166658       0.005517       0.000103
       0.836821       1.194999      -0.999825       0.166652      -0.002735       0.000204
       0.833334       1.199999      -0.999815       0.166651       0.000000       0.000305
       0.829876       1.204999      -0.999870       0.166656      -0.002690       0.000405
       0.826447       1.209999      -0.999835       0.166653      -0.005336       0.000404
       0.823046       1.214999      -0.999900       0.166658      -0.005292       0.000301
       0.819673       1.219999      -0.999790       0.166649      -0.002624       0.000300
       0.816327       1.224999      -0.999725       0.166644      -0.002603       0.000498
       0.813009       1.229999      -0.999772       0.166647      -0.002582       0.000397
       0.809717       1.234999      -0.999845       0.166654      -0.007683       0.000395
       0.806452       1.239999      -0.999785       0.166649       0.000000       0.000295
       0.803213       1.244999      -0.999765       0.166647      -0.007560       0.000490
       0.800000       1.249999      -0.999745       0.166645      -0.012500       0.000781
       0.796813       1.254999      -0.999742       0.166645      -0.002480       0.000195
       0.793651       1.259999      -0.999727       0.166644       0.002460       0.000291
       0.790514       1.264999      -0.999705       0.166642       0.004882       0.000289
       0.787402       1.269999      -0.999780       0.166648      -0.004844       0.000577
       0.784314       1.274999      -0.999740       0.166645      -0.002403       0.000574
       0.781250       1.279999      -0.999727       0.166644      -0.002384       0.000477
       0.778211       1.284999      -0.999805       0.166650      -0.009463       0.000570
       0.775194       1.289999      -0.999680       0.166640      -0.011737       0.000662
       0.772201       1.294999      -0.999692       0.166641       0.000000       0.000471
       0.769231       1.299999      -0.999710       0.166643      -0.004623       0.000376
       0.766284       1.304999      -0.999725       0.166644       0.000000       0.000468
       0.763359       1.309999      -0.999740       0.166645      -0.002276       0.000466
       0.760457       1.314999      -0.999522       0.166627      -0.002259       0.000650
       0.757576       1.319999      -0.999552       0.166629      -0.002242       0.000555
       0.754717       1.324999      -0.999535       0.166628       0.000000       0.000645
       0.751880       1.329999      -0.999580       0.166632       0.002208       0.000367
       0.749064       1.334999      -0.999597       0.166633      -0.002192       0.000549
       0.746269       1.339999      -0.999607       0.166633       0.002175       0.000273
       0.743495       1.344999      -0.999640       0.166637      -0.002159       0.000545
       0.740741       1.349999      -0.999500       0.166625       0.002143       0.000452
       0.738008       1.354999      -0.999425       0.166618       0.004255       0.000270
       0.735295       1.359999      -0.999437       0.166620      -0.006336       0.000718
       0.732601       1.364999      -0.999330       0.166611       0.004193       0.000537
       0.729927       1.369999      -0.999490       0.166624      -0.002081       0.000446
       0.727273       1.374999      -0.999405       0.166617      -0.002066       0.000621
       0.724638       1.379999      -0.999450       0.166621       0.000000       0.000619
       0.722022       1.384999      -0.999397       0.166616       0.006109       0.000529
       0.719425       1.389999      -0.999355       0.166613       0.002022       0.000527
       0.716846       1.394999      -0.999262       0.166605      -0.002007       0.000700
       0.714286       1.399999      -0.999195       0.166600       0.000000       0.000349
       0.711744       1.404999      -0.999277       0.166606       0.000000       0.000695
       0.709220       1.409999      -0.999330       0.166611       0.005894       0.000606
       0.706714       1.414999      -0.999307       0.166608       0.007804       0.000518
       0.704226       1.419999      -0.999348       0.166612       0.003874       0.000258
       0.701755       1.424999      -0.999330       0.166610       0.000000       0.000685
       0.699301       1.429999      -0.999325       0.166610       0.003820       0.000512
       0.696865       1.434999      -0.999178       0.166598       0.000000       0.000681
       0.694445       1.439999      -0.999115       0.166592       0.000000       0.000678
       0.692042       1.444999      -0.999250       0.166604       0.003742       0.000338
       0.689656       1.449999      -0.999100       0.166592       0.001858       0.000673
       0.687286       1.454999      -0.998995       0.166582       0.007381       0.000755
       0.684932       1.459999      -0.998945       0.166578       0.007330       0.000334
       0.682594       1.464999      -0.999010       0.166584       0.007280       0.000500
       0.680273       1.469999      -0.999212       0.166601       0.005423       0.000249
       0.677967       1.474999      -0.998813       0.166567       0.008977       0.000414
       0.675676       1.479999      -0.998920       0.166576       0.005350       0.000495
       0.673401       1.484999      -0.999102       0.166592       0.003543       0.000247
       0.671141       1.489999      -0.998927       0.166577       0.010557       0.000573
       0.668897       1.494999      -0.998937       0.166578       0.006991       0.000245
       0.666667       1.499999      -0.998920       0.166577       0.006944       0.000407
       0.664452       1.504999      -0.998905       0.166575       0.005174       0.000406
       0.662252       1.509999      -0.998747       0.166561       0.006853       0.000485
